Pstng Date,Material,Material Description,Quantity,Mat. Doc.,Annexure Ref,Annexure date
1/28/2015,999-BEC000116-E,"IC Quad 1000/10BASE-T, 100BASE-TX Gigabi",60,2014254937,1447,1/28/2015
1/28/2015,999-BEC000120-E,"IC Serially programmable Clock Source, S",155,2014254939,1447,1/28/2015
1/28/2015,999-BEC000208-E,"IC 65Ă Âą3Ă Â°C Accurate, Factory Preset",200,2014254939,1447,1/28/2015
1/28/2015,999-BEC000235-E,IC CPLD 1270 LE 116 IO MAX II Family -5,140,2014254937,1447,1/28/2015
1/28/2015,999-BVC000096-E,"3.3 V, 156.25 MHz /312.5 MHz LVPECL Cloc",190,2014254939,1447,1/28/2015
1/28/2015,999-CAC000108-E,CONN RJ45 MODULAR JACK 8 POSITION PANEL,144,2014254939,1447,1/28/2015
1/28/2015,999-CAC000268-E,CONN Mounting Kit TO-220 Package,400,2014254937,1447,1/28/2015
1/28/2015,999-CAC000328-E,"Air Max 150 Pins 20mm, MALE RIGHT ANGLE",975,2014254937,1447,1/28/2015
1/28/2015,999-CAC000329-E,Dragonfly Version 07 Male Rt angle Push,14,2014254937,1447,1/28/2015
1/28/2015,999-CAC000343-E,Air Max Guide pin right angle receptacle,275,2014254937,1447,1/28/2015
1/28/2015,999-CAC000406-E,"Bergstak Receptacle, 80-pin (2x40), Heig",40,2014254939,1447,1/28/2015
1/28/2015,999-CAC000419-E,"Conn, RJ45 with integrated Gigabit Magne",64,2014254939,1447,1/28/2015
1/28/2015,999-CAC000505-E,"CONN 2x4 Stacked RJ45 with LED,125mil le",245,2014254937,1447,1/28/2015
1/28/2015,999-CAC000559-E,"Connecto 2 Left power contacts, 12 signa",298,2014254937,1447,1/28/2015
1/28/2015,999-CAC000608-E,"Connector ,2x8 pins 2.54mm pitch dual ro",230,2014254937,1447,1/28/2015
1/28/2015,999-CAC000659-E,CONN ZPACK Slim UHD RA Female Receptacle,43,2014254939,1447,1/28/2015
1/28/2015,999-CAC000784-E,"4 Pin Header, 2.50mm Pitch, P9055 Series",1927,2014254937,1447,1/28/2015
1/28/2015,999-CAC000941-E,Connector 125A 1000V 15mm pinpitch 9pin,124,2014254937,1447,1/28/2015
1/28/2015,999-CAC001038-E,"Plug component,  Nominal current 125 A,",363,2014254937,1447,1/28/2015
1/28/2015,999-CBC000092-E,"LED, Right-Angled, 3.0x1.0x2.0mm Bicolor",240,2014254939,1447,1/28/2015
1/28/2015,999-CJC000005-E,Switch Board Mount Right angled SPDT Mom,250,2014254937,1447,1/28/2015
1/28/2015,999-CJC000010-E,SWITCH BOARD MOUNTABLE SPDT WITH LOCK AC,45,2014254937,1447,1/28/2015
1/28/2015,999-CJC000014-E,witch Rocker SPDT Rt Angle PCB Mount TH,286,2014254937,1447,1/28/2015
1/28/2015,999-CLC000024-E,"IC Precision Voltage-to-Frequency, Indus",280,2014254937,1447,1/28/2015
1/28/2015,999-CLC000051-E,"IC Multi-Output, Low-Noise Power-Supply",101,2014254939,1447,1/28/2015
1/28/2015,999-CLC000073-E,IC  LOW-VOLTAGE ADJUSTABLE PRECISION SHU,200,2014254937,1447,1/28/2015
1/28/2015,999-CLC000164-E,"VLDO, VIN=1.14V TO 3.5V, IOUT=1.5A, 10-D",149,2014254937,1447,1/28/2015
1/28/2015,999-CLC000211-E,"Simple switcher, 75V, 1.5A Step down swi",330,2014254939,1447,1/28/2015
1/29/2015,999-ACC000018-E,"Cap,X7R,100nF,1206,100V,10%",321,2014255173,1453,1/29/2015
1/29/2015,999-ACC000023-E,"Cap,X5R,47uF,1206,6.3V,20%",9000,2014255116,1453,1/29/2015
1/29/2015,999-ACC000026-E,"Cap,Y5V,100nF,0402,10V,-20 TO 80%",4556,2014255173,1453,1/29/2015
1/29/2015,999-ACC000037-E,"Cap,X7R,2.2uF,1812,100V,20%",500,2014255173,1453,1/29/2015
1/29/2015,999-ACC000065-E,"Cap,X7R,22nF,1206,50V,10%",285,2014255173,1453,1/29/2015
1/29/2015,999-ACC315250-E,"Cap,X7R,100pF,0603,10V,5%",200,2014255173,1453,1/29/2015
1/29/2015,999-ACC316028-E,"Cap,NPO,15pF,0603,10V,10%",400,2014255116,1453,1/29/2015
1/29/2015,999-ACC316252-E,"Cap,X7R,330pF,0603,10V,10%",300,2014255173,1453,1/29/2015
1/29/2015,999-ACC316503-E,"Cap,X5R,680nF,0603,10V,10%",134,2014255173,1453,1/29/2015
1/29/2015,999-ACC756502-E,"Cap,X7R,10nF,1812,100V,10%",150,2014255173,1453,1/29/2015
1/29/2015,999-ADC000026-E,Capacitor 820uF 100V 20% 1.33A ripple TH,250,2014255116,1453,1/29/2015
1/29/2015,999-AHC000005-E,"47uF, Polymer Chip Capacitor, 6.3V, ESR=",700,2014255116,1453,1/29/2015
1/29/2015,999-AIC000042-E,Diode  70V 200mA  SMD SOT363 Low capacit,1000,2014255116,1453,1/29/2015
1/29/2015,999-AMC000007-E,"10uH, Imax=225mA, DCR=1.2Ohms, Fr=48MHz,",128,2014255173,1453,1/29/2015
1/29/2015,999-AOC000040-E,Inductor 220 uH 20% 0.8A 61 MilliOhms 0.,136,2014255173,1453,1/29/2015
1/29/2015,999-AYC000074-E,Resistor 665 Ohms 1% 0.063 W  SMD RC0603,452,2014255173,1453,1/29/2015
1/29/2015,999-AYC000138-E,"Resistor,1K,1/10W,5%,0603",1500,2014255116,1453,1/29/2015
1/29/2015,999-AYC000229-E,"Resistor,1.5K,1/16W,1%,0402",677,2014255173,1453,1/29/2015
1/29/2015,999-AYC000262-E,Resistor 390 Ohms 5% 1/16 W SMD 4x0603 C,921,2014255173,1453,1/29/2015
1/29/2015,999-AYC000331-E,"Resistor 11.5K,1/10W,1%,0603",326,2014255173,1453,1/29/2015
1/29/2015,999-AZC000007-E,Resistor 150 Ohms 5% 1/16 W  SMD 4x0603,1000,2014255116,1453,1/29/2015
1/29/2015,999-BEC000147-E,"FPGA, Virtex-5, 8 Txcvr, -1 Speed Grade,",150,2014255173,1453,1/29/2015
1/29/2015,999-BGC000083-E,Ethernet switch with 16 FE Ports and 2-G,131,2014255116,1453,1/29/2015
1/29/2015,999-BVC000080-E,"Oscillator,10.0000MHz,3.3V,Comm Grade,ą5",150,2014255173,1453,1/29/2015
1/29/2015,999-BVC000081-E,"Oscillator,20.0000MHz,3.3V,Comm Grade,ą5",217,2014255173,1453,1/29/2015
1/29/2015,999-CAC000161-E,CONN FG GUIDE RECEPTACLE,352,2014255116,1453,1/29/2015
1/29/2015,999-CAC000193-E,CONN SFP Single 20 Position 0.8mm Pitch,530,2014255116,1453,1/29/2015
1/29/2015,999-CAC000289-E,CONN Press-Fit RoHS Compliant 96 Pin Eur,308,2014255116,1453,1/29/2015
1/29/2015,999-CAC000352-E,CONN 48 Pin EURO Male Straight,112,2014255116,1453,1/29/2015
1/29/2015,999-CAC000370-E,CONN RoHS Compliant 120 Pin Board Stack,250,2014255116,1453,1/29/2015
1/29/2015,999-CAC000597-E,"2X8 Dubox Vertical Card Connector, SMT,",237,2014255173,1453,1/29/2015
1/29/2015,999-CAC000659-E,CONN ZPACK Slim UHD RA Female Receptacle,100,2014255116,1453,1/29/2015
1/29/2015,999-CLC000115-E,IC Low Voltage Precision Adjustable Shun,120,2014255173,1453,1/29/2015
1/29/2015,999-CLC000141-E,IC 3V to 12V Current-Limiting Hot Swap C,144,2014255173,1453,1/29/2015
1/29/2015,999-CLC000398-E,OP-AMP 2.2V to 5.5V 5.5MHz Low-Noise Low,420,2014255173,1453,1/29/2015
1/30/2015,170-CCA000005-M,OEM Face plate Assy-TJ1700,10,2014255489,1470,1/30/2015
1/30/2015,999-ABC000006-E,Ferrite Bead 600 Ohms At 100 MHz   500mA,12000,2014255489,1470,1/30/2015
1/30/2015,999-ACC000010-E,"Cap,X7R,1nF,0402,10V,10%",10000,2014255489,1470,1/30/2015
1/30/2015,999-ACC000013-E,"Cap,X5R,10uF,1206,25V,10%",20000,2014255489,1470,1/30/2015
1/30/2015,999-ACC000052-E,"Cap,X7R,100nF,0402,16V,20%",360000,2014255489,1470,1/30/2015
1/30/2015,999-ACC000187-E,Capacitor X5R 22uF 10V 20% 0805,620,2014255489,1470,1/30/2015
1/30/2015,999-ACC000232-E,"Cap,X5R,10uF,0805,16V,10%",3000,2014255489,1470,1/30/2015
1/30/2015,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",4000,2014255489,1470,1/30/2015
1/30/2015,999-ACCE17751-E,Capacitor 560uF 10V 20% 13mE 5.23A rippl,400,2014255489,1470,1/30/2015
1/30/2015,999-ADC000001-E,Capacitor 470uF 25 V 0.08Ohms ESR 850mA,1500,2014255489,1470,1/30/2015
1/30/2015,999-ADC000011-E,Capacitor 220 uF 100 V +/- 20% 560 mA Ri,200,2014255489,1470,1/30/2015
1/30/2015,999-ADC000018-E,Capacitor 1500 uF 100 V 20% Tolerence TH,43,2014255489,1470,1/30/2015
1/30/2015,999-ADC000031-E,Capacitor 100 uF 100 V +/- 20% 350 mA Ri,1499,2014255489,1470,1/30/2015
1/30/2015,999-ADC000038-E,Capacitor 47uF 25V 20% TH 6.3mm Dia 7mm,300,2014255489,1470,1/30/2015
1/30/2015,999-AHC916751-E,Capacitor 10uF 10V 10% Case B Tantalum E,2000,2014255489,1470,1/30/2015
1/30/2015,999-AHCA16001-E,"Capacitor 330UF 10V 10% Case D, Tantalum",2500,2014255489,1470,1/30/2015
1/30/2015,999-AIC000061-E,Diode  100V 60A  TH TO220 Schottky Recti,250,2014255489,1470,1/30/2015
1/30/2015,999-CAC000407-E,"Bergstak Plug, 40-pin (2x20), Height=5.7",59,2014255489,1470,1/30/2015
1/30/2015,999-CIC000040-E,"EMI GASKET, LOW COMPRESSION FORCE-SEMI S",170,2014255489,1470,1/30/2015
1/30/2015,999-CJC000020-E,Right Angled SMD Switch (SPST),175,2014255489,1470,1/30/2015
1/30/2015,999-CKC000040-E,2.95-5.5 VIN 5-15V VOUT 12W booster volt,112,2014255489,1470,1/30/2015
1/30/2015,999-CLC000141-E,IC 3V to 12V Current-Limiting Hot Swap C,100,2014255489,1470,1/30/2015
1/30/2015,999-AHC926750-E,"Capacitor 1UF 16V 10%, Case B, SDM,Tanta",100,2014255533,1473,1/30/2015
1/31/2015,999-ACC000003-E,"Cap,X7R,4.7nF,0603,50V,10%",1540,2014255832,1478,1/31/2015
1/31/2015,999-ACC000008-E,"Cap,X7R,100nF,0603,16V,10%",2310,2014255832,1478,1/31/2015
1/31/2015,999-ACC315027-E,"Cap,NPO,56pF,0603,10V,5%",770,2014255832,1478,1/31/2015
1/31/2015,999-ACC316026-E,"Cap,NPO,47pF,0603,10V,10%",770,2014255832,1478,1/31/2015
1/31/2015,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",780,2014255832,1478,1/31/2015
1/31/2015,999-ACC326504-E,"Cap, X7R,220nF,0603,16V,10%",3000,2014255832,1478,1/31/2015
1/31/2015,999-ADC000016-E,Capacitor 47 uF 25 V 20% TH  X  PinPitch,660,2014255832,1478,1/31/2015
1/31/2015,999-ADCD87751-E,Capacitor 150UF 6.3V 20% CASE D3 0.055 O,7000,2014255832,1478,1/31/2015
1/31/2015,999-AIC000036-E,Diode  600V 1A  SMD do214aa Power Rectif,660,2014255832,1478,1/31/2015
1/31/2015,999-AYC000037-E,"Resistor,49.9E,1/10W,1%,0603",400,2014255832,1478,1/31/2015
1/31/2015,999-AYC000111-E,"Resistor,15K,1/10W,1%,0603",770,2014255832,1478,1/31/2015
1/31/2015,999-AYC000126-E,"Resistor,220E,1/10W,5%,0603",3080,2014255832,1478,1/31/2015
1/31/2015,999-AYC000140-E,"Resistor,10K,1/10W,5%,0603",2000,2014255832,1478,1/31/2015
1/31/2015,999-AYC395252-E,"Resistor,180E,1/10W,5%,0603",2320,2014255832,1478,1/31/2015
1/31/2015,999-AYC395253-E,"Resistor,27E,1/10W,5%,0603",2700,2014255832,1478,1/31/2015
1/31/2015,999-AYC395265-E,"Resistor,47E,1/10W,5%,0603",2310,2014255832,1478,1/31/2015
1/31/2015,999-AYC395266-E,"Resistor,12E,1/10W,5%,0603",1540,2014255832,1478,1/31/2015
1/31/2015,999-AYC395268-E,"Resistor,200E,1/10W,5%,0603",3850,2014255832,1478,1/31/2015
1/31/2015,999-AYC395534-E,"Resistor,220K,1/10W,5%,0603",770,2014255832,1478,1/31/2015
1/31/2015,999-AYC395750-E,"Resistor,1M,1/10W,5%,0603",500,2014255832,1478,1/31/2015
1/31/2015,999-AYC595750-E,"Resistor,1M,1/4W,5%,1206",2700,2014255832,1478,1/31/2015
1/31/2015,999-AZC000004-E,Resistor 22 Ohms 5% 0.063W 100V Breakdow,1200,2014255832,1478,1/31/2015
1/31/2015,999-AZC000006-E,Resistor 33 Ohms 5% 1/16 W  SMD 4x0603,770,2014255832,1478,1/31/2015
1/31/2015,999-BCC000002-E,Transformer SO20 SMD 1:2 Dual Port T1/E1,270,2014255832,1478,1/31/2015
1/31/2015,999-BHC000001-E,IC TinyLogic UHS Dual Buffer  SMD SC70-6,2390,2014255832,1478,1/31/2015
1/31/2015,999-BPC000015-E,IC 3V 16Mbit Flash Memory  SMD TSOP48,770,2014255832,1478,1/31/2015
1/31/2015,999-CLC000001-E,IC 3.3V ABT 16-BIT BUFFERS/DRIVERS WITH,1000,2014255832,1478,1/31/2015
1/31/2015,999-CLC000008-E,IC 74LVX14MTC 14Pin TSSOP Low Voltage CM,770,2014255832,1478,1/31/2015
1/31/2015,999-CLC000017-E,"IC Low-Cost 3.3V, 8 Output,Zero Delay 10",770,2014255832,1478,1/31/2015
1/31/2015,104-PCC000001-E,Bareboard Part 2xFx+4xTX STM-1 P01-FP,126,2014255810,1479,1/31/2015
1/31/2015,104-PCC000002-E,Bare board for PXAT. Processor  Cross Co,14,2014255810,1479,1/31/2015
1/31/2015,998-BBC000006-E,Transformer 10mH PQ2625 TH Vertical 65W,675,2014255810,1479,1/31/2015
1/31/2015,999-ACC000012-E,"Cap,X5R,4.7uF,1206,16V,10%",1546,2014255810,1479,1/31/2015
1/31/2015,999-ACC000013-E,"Cap,X5R,10uF,1206,25V,10%",38000,2014255810,1479,1/31/2015
1/31/2015,999-ACC000017-E,"Cap,Y5V,1uF,0603,10V,20%",4000,2014255810,1479,1/31/2015
1/31/2015,999-ACC000029-E,"Cap,X7R,22nF,0612,50V,10%",6000,2014255810,1479,1/31/2015
1/31/2015,999-ACC315001-E,"Cap,NPO,5pF,0603,10V,5%",4000,2014255810,1479,1/31/2015
1/31/2015,999-ACC317501-E,"Cap,Y5V,100nF,0603,10V,20%",20000,2014255810,1479,1/31/2015
1/31/2015,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",8000,2014255810,1479,1/31/2015
1/31/2015,999-AIC000006-E,Diode 18V SO08 Protection Array of 8,1000,2014255810,1479,1/31/2015
1/31/2015,999-AKC000006-E,Relay 3.3 V 220 V Contact AC Voltage 30,3100,2014255810,1479,1/31/2015
1/31/2015,999-AOC000016-E,Inductor 10 mH +/- 5% 1A 384 MilliOhms T,660,2014255810,1479,1/31/2015
1/31/2015,999-AYC000037-E,"Resistor,49.9E,1/10W,1%,0603",15000,2014255810,1479,1/31/2015
1/31/2015,999-AYC000140-E,"Resistor,10K,1/10W,5%,0603",5000,2014255810,1479,1/31/2015
1/31/2015,999-AYC000282-E,Resistor 0.22 Ohms +/-5% SMD RC1210 0.5,357,2014255810,1479,1/31/2015
1/31/2015,999-AYC395001-E,"Resistor,0E,1/10W,5%,0603",274,2014255810,1479,1/31/2015
1/31/2015,999-AYC395252-E,"Resistor,180E,1/10W,5%,0603",10000,2014255810,1479,1/31/2015
1/31/2015,999-AYC395253-E,"Resistor,27E,1/10W,5%,0603",5000,2014255810,1479,1/31/2015
1/31/2015,999-AYC395255-E,"Resistor,100E,1/10W,5%,0603",15000,2014255810,1479,1/31/2015
1/31/2015,999-AYC395256-E,"Resistor,68E,1/10W,5%,0603",20000,2014255810,1479,1/31/2015
1/31/2015,999-AYC395259-E,Resistor 50 Ohms 5% SMD RC0603 1/16W,31800,2014255810,1479,1/31/2015
1/31/2015,999-AYC395261-E,"Resistor,75E,1/10W,5%,0603",350,2014255810,1479,1/31/2015
1/31/2015,999-AYC395502-E,"Resistor,10K,1/10W,5%,0603",2508,2014255810,1479,1/31/2015
1/31/2015,999-AYC595750-E,"Resistor,1M,1/4W,5%,1206",5000,2014255810,1479,1/31/2015
1/31/2015,999-AZC000004-E,Resistor 22 Ohms 5% 0.063W 100V Breakdow,15000,2014255810,1479,1/31/2015
1/31/2015,999-BCC000001-E,Transformer SO16 SMD 1CT:1CT Single Port,1350,2014255810,1479,1/31/2015
1/31/2015,999-BCC000002-E,Transformer SO20 SMD 1:2 Dual Port T1/E1,500,2014255810,1479,1/31/2015
1/31/2015,999-BCC000004-E,Transformer SOL40 SMD 1:2 Quad Port Line,1600,2014255810,1479,1/31/2015
1/31/2015,999-BEC000139-E,"LCMXO256 CPLD, 256 LUT , 78 IO , MachXO",540,2014255810,1479,1/31/2015
1/31/2015,999-BHC000001-E,IC TinyLogic UHS Dual Buffer  SMD SC70-6,1600,2014255810,1479,1/31/2015
1/31/2015,999-CAC000001-E,CONN UNSHROUDED  HEADER 1X8 STRAIGHT,1000,2014255810,1479,1/31/2015
1/31/2015,999-CAC000004-E,CONN UNSHROUDED HEADER 2X5 STRAIGHT,1600,2014255810,1479,1/31/2015
1/31/2015,999-CAC000054-E,CONN Press-Fit 96 PIN Euro Female Rt Ang,1392,2014255810,1479,1/31/2015
1/31/2015,999-CAC000069-E,CONN 15 Pin D-Sub Female Rt Angle  PCB M,800,2014255810,1479,1/31/2015
1/31/2015,999-CAC000100-E,CONN STACKED 2X1 RJ45 MODULE WITH LED,510,2014255810,1479,1/31/2015
1/31/2015,999-CAC000106-E,DUAL PORT 9 PIN D-SUB RT ANGLE PCB MOUNT,600,2014255810,1479,1/31/2015
1/31/2015,999-CAC000158-E,CONN EURO 96-pin MALE RIGHT connector,784,2014255810,1479,1/31/2015
1/31/2015,999-CAC000192-E,CONN SFP Cage Single Assembly,3150,2014255810,1479,1/31/2015
1/31/2015,999-CAC000193-E,CONN SFP Single 20 Position 0.8mm Pitch,3000,2014255810,1479,1/31/2015
1/31/2015,999-CBC000049-E,Right-Angled SMD Bicolor 3.2x1.0x1.7mm,10000,2014255810,1479,1/31/2015
1/31/2015,998-CPC000091-M,PACKING CUSHION TRIB CARD-MC4L,150,2014255715,1481,1/31/2015
1/31/2015,102-PCC000014-E,Bareboard for CDP DC-DC Power Supply Car,110,2014255705,1482,1/31/2015
1/31/2015,998-BBC000002-E,Transformer 230uH PQ2625 TH Vertical 60W,125,2014255705,1482,1/31/2015
1/31/2015,999-ACC000022-E,"Cap,X7R,10uF,1210,25V,10%",770,2014255705,1482,1/31/2015
1/31/2015,999-ACC000034-E,"Cap,Y5V,330nF,T/H,275V,20%",390,2014255705,1482,1/31/2015
1/31/2015,999-ACC000039-E,"Cap,X7R,470pF,0805,200V,20%",880,2014255705,1482,1/31/2015
1/31/2015,999-ACC000044-E,Capacitor 4.7 nF 2 KV +80%  -20% TH  X,500,2014255705,1482,1/31/2015
1/31/2015,999-ACC000058-E,"Cap,X7R,560pF,0603,16V,10%",220,2014255705,1482,1/31/2015
1/31/2015,999-ACC000061-E,"Cap,X7R,4.7nF,2220,250V,20%",700,2014255705,1482,1/31/2015
1/31/2015,999-ACC000074-E,Y2-Capacitor 4.7nF 250V +/-20% 7.5mm pin,848,2014255705,1482,1/31/2015
1/31/2015,999-ACC000100-E,"CAP 100nF,0603,X7R,10% 25V ,-55 /125 C.",9350,2014255705,1482,1/31/2015
1/31/2015,999-ACC316501-E,"Cap,X7R,2.7nF,0603,10V,10%",2090,2014255705,1482,1/31/2015
1/31/2015,999-ACC757504-E,"Cap,X7R,470nF,1812,100V,20%",220,2014255705,1482,1/31/2015
1/31/2015,999-ADC000009-E,Capacitor 680 uF 25 V +/- 20% Tolerence,1600,2014255705,1482,1/31/2015
1/31/2015,999-ADC000013-E,Capacitor 100 uF 35 V 20% 555 mA RippleC,770,2014255705,1482,1/31/2015
1/31/2015,999-ADC000028-E,Capacitor 330uF 100V 20% 0.54A ripple TH,100,2014255705,1482,1/31/2015
1/31/2015,999-AEC000004-E,Capacitor 0.47 uF 250 V 20% Tolerence  T,110,2014255705,1482,1/31/2015
1/31/2015,999-AIC000011-E,Diode 100V 12A Dual Common Cathode DPAK,111,2014255705,1482,1/31/2015
1/31/2015,999-AIC000032-E,Diode  75 V 225 mW 0.2 A  SMD SOD-123 Hi,6000,2014255705,1482,1/31/2015
1/31/2015,999-AIC000107-E,Diode 13V 33mA 0.5W SMD SOD123 Zener,660,2014255705,1482,1/31/2015
1/31/2015,999-AJC000030-E,1.5A Fast Acting Glass fuse 7x33mm Axial,770,2014255705,1482,1/31/2015
1/31/2015,999-AOC000028-E,Inductor 0.48uH 20% 30A Current Rating 2,780,2014255705,1482,1/31/2015
1/31/2015,999-AOC000033-E,Inductor 4.6mH 0.1A 5Ohms TH 10x12 Drum,200,2014255705,1482,1/31/2015
1/31/2015,999-AOC000036-E,Inductor 10uH 11.4A 0.008 Ohms Vertical,792,2014255705,1482,1/31/2015
1/31/2015,999-AOC000038-E,Inductor 120uH +/-20% 850mA 140mOhms TH,699,2014255705,1482,1/31/2015
1/31/2015,999-AXC000003-E,Transistor 150V 0.6A SOT23 PNP,658,2014255705,1482,1/31/2015
1/31/2015,999-AXC000004-E,"Opto-Coupler 5kV Isolation, 35V 0.05A, D",458,2014255705,1482,1/31/2015
1/31/2015,999-AXC000013-E,Transistor NPN Small Signal SOT23 Genera,1650,2014255705,1482,1/31/2015
1/31/2015,999-AXC000085-E,MOSFET 800V 4.3A 2.4 Ohms Rds 45nC TH TO,1093,2014255705,1482,1/31/2015
1/31/2015,999-AYC000014-E,Resistor 3.3 Ohms 1% SMD RC1206  Thick f,330,2014255705,1482,1/31/2015
1/31/2015,999-AYC000035-E,"Resistor,10K,1W,5%,2512",150,2014255705,1482,1/31/2015
1/31/2015,999-AYC000067-E,Resistor 1.1 Ohms +/- 5% 0.25 e  SMD 120,440,2014255705,1482,1/31/2015
1/31/2015,999-AYC000070-E,Resistor 240 Ohms 1% 0.25 W  SMD RC1206,660,2014255705,1482,1/31/2015
1/31/2015,999-AYC000188-E,Resistor 390K 1% 1206 Chip,660,2014255705,1482,1/31/2015
1/31/2015,999-AYC000339-E,"Resistor, Thick Film 4.7k +/-1% 1/10W SM",660,2014255705,1482,1/31/2015
1/31/2015,999-AYC393502-E,"Resistor,10K,1/10W,1%,0603",12000,2014255705,1482,1/31/2015
