Component, Board, Invoice Number, Invoice Date, Board Quantity, Component Consumption, Total Component Quantity
999-BEC000151-E,104-PCA000004-E,224,27-Feb-15,18,2,36
999-BEC000151-E,104-PCA000004-E,227,27-Feb-15,7,2,14
999-BEC000151-E,104-PCA000004-E,230,28-Feb-15,20,2,40
999-BEC000151-E,104-PCA000004-E,231,02-Mar-15,10,2,20
999-BEC000151-E,104-PCA000004-E,233,03-Mar-15,4,2,8
999-BEC000151-E,104-PCA000004-E,240,05-Mar-15,7,2,14
999-BEC000151-E,104-PCA000004-E,244,06-Mar-15,3,2,6
999-BEC000151-E,104-PCA000004-E,246,07-Mar-15,1,2,2
999-BEC000151-E,104-PCA000004-E,259,13-Mar-15,1,2,2
999-BEC000151-E,104-PCA000004-E,310,26-Mar-15,7,2,14
999-BEC000151-E,104-PCA000004-E,319,27-Mar-15,3,2,6
999-BEC000151-E,104-PCA000004-E,322,28-Mar-15,1,2,2
999-BEC000151-E,104-PCA000004-E,333,30-Mar-15,1,2,2
999-BEC000151-E,104-PCA000004-E,19,21-Apr-15,1,2,2
999-BEC000151-E,104-PCA000004-E,23,22-Apr-15,1,2,2
999-BEC000151-E,104-PCA000004-E,36,11-May-15,3,2,6
999-BEC000151-E,104-PCA000004-E,238,19-Jan-16,4,2,8
999-BEC000151-E,104-PCA000004-E,246,09-Feb-16,1,2,2
999-BEC000152-E,104-PCA000004-E,220,25-Feb-15,5,1,5
999-BEC000152-E,104-PCA000004-E,222,26-Feb-15,20,1,20
999-BEC000152-E,104-PCA000004-E,224,27-Feb-15,18,1,18
999-BEC000152-E,104-PCA000004-E,227,27-Feb-15,7,1,7
999-BEC000152-E,104-PCA000004-E,230,28-Feb-15,20,1,20
999-BEC000152-E,104-PCA000004-E,231,02-Mar-15,10,1,10
999-BEC000152-E,104-PCA000004-E,233,03-Mar-15,4,1,4
999-BEC000152-E,104-PCA000004-E,240,05-Mar-15,7,1,7
999-BEC000152-E,104-PCA000004-E,244,06-Mar-15,3,1,3
999-BEC000152-E,104-PCA000004-E,246,07-Mar-15,1,1,1
999-BEC000152-E,104-PCA000004-E,259,13-Mar-15,1,1,1
999-BEC000152-E,104-PCA000004-E,310,26-Mar-15,7,1,7
999-BEC000152-E,104-PCA000004-E,319,27-Mar-15,3,1,3
999-BEC000152-E,104-PCA000004-E,322,28-Mar-15,1,1,1
999-BEC000152-E,104-PCA000004-E,333,30-Mar-15,1,1,1
999-BEC000152-E,140-SKU000004-P,366,31-Mar-15,3,3,9
999-BEC000152-E,140-SKU000004-P,367,31-Mar-15,3,3,9
999-BEC000152-E,104-PCA000004-E,19,21-Apr-15,1,1,1
999-BEC000152-E,104-PCA000004-E,23,22-Apr-15,1,1,1
999-BEC000152-E,140-SKU000004-P,32,07-May-15,3,3,9
999-BEC000152-E,140-SKU000004-P,34,08-May-15,4,3,12
999-BEC000152-E,140-SKU000004-P,35,11-May-15,1,3,3
999-BEC000152-E,104-PCA000004-E,36,11-May-15,3,1,3
999-BEC000152-E,140-SKU000004-P,133,09-Jul-15,3,3,9
999-BEC000152-E,140-SKU000004-P,155,24-Jul-15,2,3,6
999-BEC000152-E,140-SKU000004-P,178,05-Aug-15,1,3,3
999-BEC000152-E,104-PCA000004-E,238,19-Jan-16,4,1,4
999-BEC000152-E,104-PCA000004-E,246,09-Feb-16,1,1,1
999-BEC000155-E,141-PCA000024-E,202,18-Feb-15,4,1,4
999-BEC000155-E,104-PCA000004-E,220,25-Feb-15,5,1,5
999-BEC000155-E,104-PCA000004-E,222,26-Feb-15,20,1,20
999-BEC000155-E,104-PCA000004-E,224,27-Feb-15,18,1,18
999-BEC000155-E,104-PCA000004-E,227,27-Feb-15,7,1,7
999-BEC000155-E,104-PCA000004-E,230,28-Feb-15,20,1,20
999-BEC000155-E,104-PCA000004-E,231,02-Mar-15,10,1,10
999-BEC000155-E,104-PCA000004-E,233,03-Mar-15,4,1,4
999-BEC000155-E,104-PCA000004-E,240,05-Mar-15,7,1,7
999-BEC000155-E,104-PCA000004-E,244,06-Mar-15,3,1,3
999-BEC000155-E,104-PCA000004-E,246,07-Mar-15,1,1,1
999-BEC000155-E,104-PCA000004-E,259,13-Mar-15,1,1,1
999-BEC000155-E,104-PCA000004-E,310,26-Mar-15,7,1,7
999-BEC000155-E,141-PCA000024-E,317,27-Mar-15,1,1,1
999-BEC000155-E,104-PCA000004-E,319,27-Mar-15,3,1,3
999-BEC000155-E,141-PCA000024-E,323,28-Mar-15,3,1,3
999-BEC000155-E,104-PCA000004-E,322,28-Mar-15,1,1,1
999-BEC000155-E,141-PCA000024-E,329,30-Mar-15,4,1,4
999-BEC000155-E,141-PCA000024-E,334,30-Mar-15,1,1,1
999-BEC000155-E,141-PCA000024-E,336,30-Mar-15,5,1,5
999-BEC000155-E,141-PCA000024-E,347,30-Mar-15,10,1,10
999-BEC000155-E,141-PCA000024-E,348,30-Mar-15,7,1,7
999-BEC000155-E,141-PCA000024-E,349,30-Mar-15,15,1,15
999-BEC000155-E,141-PCA000024-E,350,30-Mar-15,15,1,15
999-BEC000155-E,141-PCA000024-E,351,30-Mar-15,20,1,20
999-BEC000155-E,141-PCA000024-E,352,30-Mar-15,20,1,20
999-BEC000155-E,104-PCA000004-E,333,30-Mar-15,1,1,1
999-BEC000155-E,140-SKU000004-P,366,31-Mar-15,3,1,3
999-BEC000155-E,140-SKU000004-P,367,31-Mar-15,3,1,3
999-BEC000155-E,141-PCA000024-E,368,31-Mar-15,5,1,5
999-BEC000155-E,104-PCA000004-E,19,21-Apr-15,1,1,1
999-BEC000155-E,104-PCA000004-E,23,22-Apr-15,1,1,1
999-BEC000155-E,140-SKU000004-P,32,07-May-15,3,1,3
999-BEC000155-E,140-SKU000004-P,34,08-May-15,4,1,4
999-BEC000155-E,140-SKU000004-P,35,11-May-15,1,1,1
999-BEC000155-E,104-PCA000004-E,36,11-May-15,3,1,3
999-BEC000155-E,140-SKU000004-P,133,09-Jul-15,3,1,3
999-BEC000155-E,140-SKU000004-P,155,24-Jul-15,2,1,2
999-BEC000155-E,140-SKU000004-P,178,05-Aug-15,1,1,1
999-BEC000155-E,104-PCA000004-E,238,19-Jan-16,4,1,4
999-BEC000155-E,104-PCA000004-E,246,09-Feb-16,1,1,1
999-BEC000159-E,104-PCA000004-E,220,25-Feb-15,5,1,5
999-BEC000159-E,104-PCA000004-E,222,26-Feb-15,20,1,20
999-BEC000159-E,104-PCA000004-E,224,27-Feb-15,18,1,18
999-BEC000159-E,104-PCA000004-E,227,27-Feb-15,7,1,7
999-BEC000159-E,104-PCA000004-E,230,28-Feb-15,20,1,20
999-BEC000159-E,104-PCA000004-E,231,02-Mar-15,10,1,10
999-BEC000159-E,104-PCA000004-E,233,03-Mar-15,4,1,4
999-BEC000159-E,104-PCA000004-E,240,05-Mar-15,7,1,7
999-BEC000159-E,104-PCA000004-E,244,06-Mar-15,3,1,3
999-BEC000159-E,104-PCA000004-E,246,07-Mar-15,1,1,1
999-BEC000159-E,104-PCA000004-E,259,13-Mar-15,1,1,1
999-BEC000159-E,104-PCA000004-E,310,26-Mar-15,7,1,7
999-BEC000159-E,104-PCA000004-E,319,27-Mar-15,3,1,3
999-BEC000159-E,104-PCA000004-E,322,28-Mar-15,1,1,1
999-BEC000159-E,104-PCA000004-E,333,30-Mar-15,1,1,1
999-BEC000159-E,104-PCA000004-E,19,21-Apr-15,1,1,1
999-BEC000159-E,104-PCA000004-E,23,22-Apr-15,1,1,1
999-BEC000159-E,104-PCA000004-E,36,11-May-15,3,1,3
999-BEC000159-E,104-PCA000004-E,238,19-Jan-16,4,1,4
999-BEC000159-E,104-PCA000004-E,246,09-Feb-16,1,1,1
999-BEC000161-E,104-PCA000004-E,220,25-Feb-15,5,1,5
999-BEC000161-E,104-PCA000004-E,222,26-Feb-15,20,1,20
999-BEC000161-E,104-PCA000004-E,224,27-Feb-15,18,1,18
999-BEC000161-E,104-PCA000004-E,227,27-Feb-15,7,1,7
999-BEC000161-E,104-PCA000004-E,230,28-Feb-15,20,1,20
999-BEC000161-E,104-PCA000004-E,231,02-Mar-15,10,1,10
999-BEC000161-E,104-PCA000004-E,233,03-Mar-15,4,1,4
999-BEC000161-E,104-PCA000004-E,240,05-Mar-15,7,1,7
999-BEC000161-E,104-PCA000004-E,244,06-Mar-15,3,1,3
999-BEC000161-E,104-PCA000004-E,246,07-Mar-15,1,1,1
999-BEC000161-E,104-PCA000004-E,259,13-Mar-15,1,1,1
999-BEC000161-E,104-PCA000004-E,310,26-Mar-15,7,1,7
999-BEC000161-E,104-PCA000004-E,319,27-Mar-15,3,1,3
999-BEC000161-E,104-PCA000004-E,322,28-Mar-15,1,1,1
999-BEC000161-E,104-PCA000004-E,333,30-Mar-15,1,1,1
999-BEC000161-E,104-PCA000004-E,19,21-Apr-15,1,1,1
999-BEC000161-E,104-PCA000004-E,23,22-Apr-15,1,1,1
999-BEC000161-E,104-PCA000004-E,36,11-May-15,3,1,3
999-BEC000161-E,104-PCA000004-E,238,19-Jan-16,4,1,4
999-BEC000161-E,104-PCA000004-E,246,09-Feb-16,1,1,1
999-BEC000165-E,103-PCA000027-E,133,31-Dec-14,25,0,0
999-BEC000165-E,103-PCA000027-E,137,31-Dec-14,25,0,0
999-BEC000165-E,103-PCA000027-E,150,10-Jan-15,58,0,0
999-BEC000165-E,103-PCA000027-E,157,19-Jan-15,2,0,0
999-BEC000165-E,104-PCA000003-E,205,20-Feb-15,100,1,100
999-BEC000165-E,104-PCA000003-E,210,21-Feb-15,140,1,140
999-BEC000165-E,104-PCA000003-E,212,23-Feb-15,260,1,260
999-BEC000165-E,104-PCA000003-E,215,24-Feb-15,100,1,100
999-BEC000165-E,104-PCA000003-E,218,25-Feb-15,20,1,20
999-BEC000165-E,104-PCA000003-E,228,27-Feb-15,27,1,27
999-BEC000165-E,104-PCA000003-E,235,03-Mar-15,40,1,40
999-BEC000165-E,104-PCA000003-E,236,04-Mar-15,20,1,20
999-BEC000165-E,104-PCA000003-E,242,06-Mar-15,8,1,8
999-BEC000165-E,104-PCA000003-E,245,07-Mar-15,3,1,3
999-BEC000165-E,104-PCA000003-E,253,09-Mar-15,7,1,7
999-BEC000165-E,104-PCA000003-E,264,13-Mar-15,2,1,2
999-BEC000165-E,104-PCA000003-E,332,30-Mar-15,1,1,1
999-BEC000165-E,104-PCA000003-E,8,14-Apr-15,3,1,3
999-BEC000165-E,104-PCA000003-E,18,21-Apr-15,11,1,11
999-BEC000165-E,104-PCA000003-E,22,22-Apr-15,14,1,14
999-BEC000165-E,103-PCA000027-E,41,15-May-15,80,0,0
999-BEC000165-E,103-PCA000027-E,44,19-May-15,105,0,0
999-BEC000165-E,103-PCA000027-E,54,23-May-15,20,0,0
999-BEC000165-E,103-PCA000027-E,68,29-May-15,50,0,0
999-BEC000165-E,103-PCA000027-E,71,31-May-15,6,0,0
999-BEC000165-E,104-PCA000003-E,69,31-May-15,14,1,14
999-BEC000165-E,104-PCA000003-E,69,31-May-15,11,1,11
999-BEC000165-E,104-PCA000003-E,73,31-May-15,40,1,40
999-BEC000165-E,104-PCA000003-E,74,02-Jun-15,15,1,15
999-BEC000165-E,104-PCA000003-E,80,03-Jun-15,35,1,35
999-BEC000165-E,104-PCA000003-E,83,05-Jun-15,4,1,4
999-BEC000165-E,104-PCA000003-E,91,11-Jun-15,6,1,6
999-BEC000165-E,103-PCA000027-E,113,23-Jun-15,2,0,0
999-BEC000165-E,104-PCA000003-E,136,09-Jul-15,4,1,4
999-BEC000165-E,103-PCA000027-E,142,13-Jul-15,2,0,0
999-BEC000165-E,104-PCA000003-E,152,20-Jul-15,5,1,5
999-BEC000165-E,103-PCA000027-E,160,24-Jul-15,2,0,0
999-BEC000165-E,103-PCA000027-E,194,21-Sep-15,1,0,0
999-BEC000165-E,104-PCA000003-E,192,21-Sep-15,1,1,1
999-BEC000165-E,103-PCA000027-E,239,19-Jan-16,2,0,0
999-BEC000165-E,104-PCA000003-E,237,19-Jan-16,7,1,7
999-BEC000166-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-BEC000166-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-BEC000166-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-BEC000166-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-BEC000166-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-BEC000166-E,141-PCA000024-E,202,18-Feb-15,4,3,12
999-BEC000166-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-BEC000166-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-BEC000166-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-BEC000166-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-BEC000166-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-BEC000166-E,141-PCA000024-E,317,27-Mar-15,1,3,3
999-BEC000166-E,141-PCA000024-E,323,28-Mar-15,3,3,9
999-BEC000166-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-BEC000166-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-BEC000166-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-BEC000166-E,141-PCA000024-E,329,30-Mar-15,4,3,12
999-BEC000166-E,141-PCA000024-E,334,30-Mar-15,1,3,3
999-BEC000166-E,141-PCA000024-E,336,30-Mar-15,5,3,15
999-BEC000166-E,141-PCA000024-E,347,30-Mar-15,10,3,30
999-BEC000166-E,141-PCA000024-E,348,30-Mar-15,7,3,21
999-BEC000166-E,141-PCA000024-E,349,30-Mar-15,15,3,45
999-BEC000166-E,141-PCA000024-E,350,30-Mar-15,15,3,45
999-BEC000166-E,141-PCA000024-E,351,30-Mar-15,20,3,60
999-BEC000166-E,141-PCA000024-E,352,30-Mar-15,20,3,60
999-BEC000166-E,141-PCA000024-E,368,31-Mar-15,5,3,15
999-BEC000166-E,130-PCA000207-E,42,18-May-15,2,1,2
999-BEC000166-E,130-PCA000207-E,45,19-May-15,1,1,1
999-BEC000166-E,130-PCA000207-E,49,22-May-15,1,1,1
999-BEC000166-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-BEC000166-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-BEC000166-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-BEC000166-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-BEC000177-E,141-PCA000002-E,134,31-Dec-14,15,2,30
999-BEC000177-E,141-PCA000002-E,135,31-Dec-14,15,2,30
999-BEC000177-E,141-PCA000002-E,136,31-Dec-14,7,2,14
999-BEC000177-E,141-PCA000002-E,166,22-Jan-15,50,2,100
999-BEC000177-E,141-PCA000002-E,168,23-Jan-15,70,2,140
999-BEC000177-E,141-PCA000002-E,170,24-Jan-15,70,2,140
999-BEC000177-E,141-PCA000002-E,172,27-Jan-15,100,2,200
999-BEC000177-E,141-PCA000002-E,174,28-Jan-15,60,2,120
999-BEC000177-E,141-PCA000002-E,177,30-Jan-15,70,2,140
999-BEC000177-E,141-PCA000002-E,181,02-Feb-15,50,2,100
999-BEC000177-E,141-PCA000002-E,187,06-Feb-15,9,2,18
999-BEC000177-E,141-PCA000002-E,189,09-Feb-15,40,2,80
999-BEC000177-E,141-PCA000002-E,199,16-Feb-15,1,2,2
999-BEC000177-E,141-PCA000002-E,11,16-Apr-15,1,2,2
999-BEC000177-E,141-PCA000002-E,13,17-Apr-15,5,2,10
999-BEC000177-E,141-PCA000002-E,40,13-May-15,1,2,2
999-BEC000177-E,141-PCA000002-E,50,22-May-15,4,2,8
999-BEC000177-E,141-PCA000002-E,118,26-Jun-15,1,2,2
999-BEC000177-E,141-PCA000002-E,135,09-Jul-15,2,2,4
999-BEC000177-E,141-PCA000002-E,240,19-Jan-16,3,2,6
999-BEC000192-E,140-SKU000004-P,366,31-Mar-15,3,1,3
999-BEC000192-E,140-SKU000004-P,367,31-Mar-15,3,1,3
999-BEC000192-E,140-SKU000004-P,32,07-May-15,3,1,3
999-BEC000192-E,140-SKU000004-P,34,08-May-15,4,1,4
999-BEC000192-E,140-SKU000004-P,35,11-May-15,1,1,1
999-BEC000192-E,140-SKU000004-P,133,09-Jul-15,3,1,3
999-BEC000192-E,140-SKU000004-P,155,24-Jul-15,2,1,2
999-BEC000192-E,140-SKU000004-P,178,05-Aug-15,1,1,1
999-BEC000205-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-BEC000205-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-BEC000205-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-BEC000205-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-BEC000205-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-BEC000205-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-BEC000205-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-BEC000205-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-BEC000205-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-BEC000205-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-BEC000205-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-BEC000205-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-BEC000205-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-BEC000205-E,130-PCA000207-E,42,18-May-15,2,1,2
999-BEC000205-E,130-PCA000207-E,45,19-May-15,1,1,1
999-BEC000205-E,130-PCA000207-E,49,22-May-15,1,1,1
999-BEC000205-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-BEC000205-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-BEC000205-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-BEC000205-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-BEC000208-E,115-PCA000037-E,202,18-Feb-15,3,2,6
999-BEC000208-E,115-PCA000037-E,207,20-Feb-15,15,2,30
999-BEC000208-E,115-PCA000037-E,213,23-Feb-15,8,2,16
999-BEC000208-E,115-PCA000037-E,214,24-Feb-15,13,2,26
999-BEC000208-E,115-PCA000037-E,219,25-Feb-15,1,2,2
999-BEC000208-E,115-PCA000037-E,248,07-Mar-15,1,2,2
999-BEC000208-E,115-PCA000037-E,263,13-Mar-15,5,2,10
999-BEC000208-E,115-PCA000037-E,267,14-Mar-15,4,2,8
999-BEC000208-E,115-PCA000037-E,279,17-Mar-15,3,2,6
999-BEC000208-E,115-PCA000037-E,280,17-Mar-15,1,2,2
999-BEC000208-E,115-PCA000037-E,283,18-Mar-15,1,2,2
999-BEC000208-E,115-PCA000037-E,295,19-Mar-15,1,2,2
999-BEC000208-E,115-PCA000037-E,309,26-Mar-15,11,2,22
999-BEC000208-E,115-PCA000037-E,326,30-Mar-15,5,2,10
999-BEC000208-E,115-PCA000037-E,337,30-Mar-15,15,2,30
999-BEC000208-E,115-PCA000037-E,79,03-Jun-15,1,2,2
999-BEC000208-E,115-PCA000037-E,81,05-Jun-15,6,2,12
999-BEC000208-E,115-PCA000037-E,92,11-Jun-15,3,2,6
999-BEC000208-E,115-PCA000037-E,95,13-Jun-15,8,2,16
999-BEC000208-E,115-PCA000037-E,109,19-Jun-15,1,2,2
999-BEC000208-E,115-PCA000037-E,120,30-Jun-15,5,2,10
999-BEC000208-E,115-PCA000037-E,125,02-Jul-15,3,2,6
999-BEC000208-E,115-PCA000037-E,146,15-Jul-15,6,2,12
999-BEC000208-E,115-PCA000037-E,150,20-Jul-15,5,2,10
999-BEC000220-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-BEC000220-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-BEC000220-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-BEC000220-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-BEC000220-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-BEC000220-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-BEC000220-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-BEC000220-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-BEC000220-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-BEC000220-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-BEC000220-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-BEC000220-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-BEC000220-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-BEC000220-E,130-PCA000207-E,42,18-May-15,2,1,2
999-BEC000220-E,130-PCA000207-E,45,19-May-15,1,1,1
999-BEC000220-E,130-PCA000207-E,49,22-May-15,1,1,1
999-BEC000220-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-BEC000220-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-BEC000220-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-BEC000220-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-BEC000233-E,170-PCA000002-E,90,02-Dec-14,29,1,29
999-BEC000233-E,170-PCA000002-E,117,24-Dec-14,35,1,35
999-BEC000233-E,170-PCA000002-E,119,26-Dec-14,30,1,30
999-BEC000233-E,170-PCA000002-E,250,07-Mar-15,6,1,6
999-BEC000233-E,170-PCA000002-E,272,15-Mar-15,30,1,30
999-BEC000233-E,170-PCA000002-E,274,16-Mar-15,50,1,50
999-BEC000233-E,170-PCA000002-E,278,17-Mar-15,41,1,41
999-BEC000233-E,170-PCA000002-E,304,25-Mar-15,1,1,1
999-BEC000233-E,170-PCA000002-E,353,30-Mar-15,14,1,14
999-BEC000233-E,170-PCA000002-E,354,30-Mar-15,25,1,25
999-BEC000233-E,170-PCA000002-E,355,30-Mar-15,25,1,25
999-BEC000233-E,170-PCA000002-E,9,14-Apr-15,1,1,1
999-BEC000233-E,170-PCA000002-E,14,17-Apr-15,3,1,3
999-BEC000233-E,170-PCA000002-E,20,21-Apr-15,1,1,1
999-BEC000233-E,170-PCA000002-E,27,24-Apr-15,5,1,5
999-BEC000233-E,170-PCA000002-E,28,27-Apr-15,2,1,2
999-BEC000233-E,170-PCA000002-E,43,19-May-15,19,1,19
999-BEC000233-E,170-PCA000002-E,48,22-May-15,45,1,45
999-BEC000233-E,170-PCA000002-E,55,23-May-15,4,1,4
999-BEC000233-E,170-PCA000002-E,58,25-May-15,25,1,25
999-BEC000233-E,170-PCA000002-E,60,26-May-15,50,1,50
999-BEC000233-E,170-PCA000002-E,63,27-May-15,4,1,4
999-BEC000233-E,170-PCA000002-E,72,31-May-15,4,1,4
999-BEC000233-E,170-PCA000002-E,130,07-Jul-15,3,1,3
999-BEC000233-E,170-PCA000002-E,132,09-Jul-15,3,1,3
999-BEC000233-E,170-PCA000002-E,242,19-Jan-16,2,1,2
999-BEC000235-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-BEC000235-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-BEC000235-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-BEC000235-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-BEC000235-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-BEC000235-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-BEC000235-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-BEC000235-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-BEC000235-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-BEC000235-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-BEC000235-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-BEC000235-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-BEC000235-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-BEC000235-E,130-PCA000207-E,42,18-May-15,2,1,2
999-BEC000235-E,130-PCA000207-E,45,19-May-15,1,1,1
999-BEC000235-E,130-PCA000207-E,49,22-May-15,1,1,1
999-BEC000235-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-BEC000235-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-BEC000235-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-BEC000235-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-BEC000236-E,170-PCA000256-E,111,19-Dec-14,43,1,43
999-BEC000236-E,170-PCA000256-E,117,24-Dec-14,17,1,17
999-BEC000236-E,170-PCA000256-E,127,31-Dec-14,25,1,25
999-BEC000236-E,170-PCA000256-E,140,03-Jan-15,14,1,14
999-BEC000236-E,170-PCA000256-E,145,07-Jan-15,4,1,4
999-BEC000236-E,170-PCA000256-E,158,19-Jan-15,4,1,4
999-BEC000236-E,170-PCA000256-E,186,06-Feb-15,3,1,3
999-BEC000236-E,141-PCA000024-E,202,18-Feb-15,4,1,4
999-BEC000236-E,141-PCA000024-E,317,27-Mar-15,1,1,1
999-BEC000236-E,141-PCA000024-E,323,28-Mar-15,3,1,3
999-BEC000236-E,141-PCA000024-E,329,30-Mar-15,4,1,4
999-BEC000236-E,141-PCA000024-E,334,30-Mar-15,1,1,1
999-BEC000236-E,141-PCA000024-E,336,30-Mar-15,5,1,5
999-BEC000236-E,141-PCA000024-E,347,30-Mar-15,10,1,10
999-BEC000236-E,141-PCA000024-E,348,30-Mar-15,7,1,7
999-BEC000236-E,141-PCA000024-E,349,30-Mar-15,15,1,15
999-BEC000236-E,141-PCA000024-E,350,30-Mar-15,15,1,15
999-BEC000236-E,141-PCA000024-E,351,30-Mar-15,20,1,20
999-BEC000236-E,141-PCA000024-E,352,30-Mar-15,20,1,20
999-BEC000236-E,140-SKU000004-P,366,31-Mar-15,3,1,3
999-BEC000236-E,140-SKU000004-P,367,31-Mar-15,3,1,3
999-BEC000236-E,141-PCA000024-E,368,31-Mar-15,5,1,5
999-BEC000236-E,140-SKU000004-P,32,07-May-15,3,1,3
999-BEC000236-E,140-SKU000004-P,34,08-May-15,4,1,4
999-BEC000236-E,140-SKU000004-P,35,11-May-15,1,1,1
999-BEC000236-E,140-SKU000004-P,133,09-Jul-15,3,1,3
999-BEC000236-E,140-SKU000004-P,155,24-Jul-15,2,1,2
999-BEC000236-E,140-SKU000004-P,178,05-Aug-15,1,1,1
999-BEC000236-E,170-PCA000256-E,229,13-Jan-16,4,1,4
999-BEC000259-E,141-PCA000002-E,134,31-Dec-14,15,1,15
999-BEC000259-E,141-PCA000002-E,135,31-Dec-14,15,1,15
999-BEC000259-E,141-PCA000002-E,136,31-Dec-14,7,1,7
999-BEC000259-E,141-PCA000002-E,166,22-Jan-15,50,1,50
999-BEC000259-E,141-PCA000002-E,168,23-Jan-15,70,1,70
999-BEC000259-E,141-PCA000002-E,170,24-Jan-15,70,1,70
999-BEC000259-E,141-PCA000002-E,172,27-Jan-15,100,1,100
999-BEC000259-E,141-PCA000002-E,174,28-Jan-15,60,1,60
999-BEC000259-E,141-PCA000002-E,177,30-Jan-15,70,1,70
999-BEC000259-E,141-PCA000002-E,181,02-Feb-15,50,1,50
999-BEC000259-E,141-PCA000002-E,187,06-Feb-15,9,1,9
999-BEC000259-E,141-PCA000002-E,189,09-Feb-15,40,1,40
999-BEC000259-E,141-PCA000002-E,199,16-Feb-15,1,1,1
999-BEC000259-E,141-PCA000002-E,11,16-Apr-15,1,1,1
999-BEC000259-E,141-PCA000002-E,13,17-Apr-15,5,1,5
999-BEC000259-E,141-PCA000002-E,40,13-May-15,1,1,1
999-BEC000259-E,141-PCA000002-E,50,22-May-15,4,1,4
999-BEC000259-E,141-PCA000002-E,118,26-Jun-15,1,1,1
999-BEC000259-E,141-PCA000002-E,135,09-Jul-15,2,1,2
999-BEC000259-E,141-PCA000002-E,240,19-Jan-16,3,1,3
999-BEC000287-E,141-PCA000024-E,202,18-Feb-15,4,1,4
999-BEC000287-E,141-PCA000024-E,317,27-Mar-15,1,1,1
